date,SPX Index,SPW Index,MXEA Index,MXWOU Index
2016-12-27,0.002258,0.003155,-0.000299,-0.000494
2016-12-28,-0.008186,-0.010234,-0.001361,-0.001245
2016-12-29,-0.000245,0.000619,0.003756,0.004228
2016-12-30,-0.00459,-0.003699,0.005193,0.004419
2017-01-02,0.0,0.0,0.0029509999999999996,0.0026790000000000004
2017-01-03,0.00851,0.008662,-0.00712,-0.00579
2017-01-04,0.005948,0.010158,0.013083000000000001,0.013389999999999999
2017-01-05,-0.0007580000000000001,-0.0028079999999999997,0.013552999999999999,0.013162
2017-01-06,0.0038250000000000003,0.0026079999999999996,-0.004587,-0.004542
2017-01-09,-0.003545,-0.005652000000000001,-0.003098,-0.0035060000000000004
2017-01-10,7e-06,0.001209,0.003674,0.003665
2017-01-11,0.002924,0.002946,-0.0067410000000000005,-0.006045
2017-01-12,-0.002124,-0.001887,0.011179,0.010546999999999999
2017-01-13,0.00185,0.0019270000000000001,0.003246,0.003584
2017-01-16,0.0,0.0,-0.006482,-0.006214
2017-01-17,-0.002968,-0.002274,0.0032740000000000004,0.0033079999999999997
2017-01-18,0.001928,0.0027589999999999997,0.0016200000000000001,0.0010689999999999999
2017-01-19,-0.00359,-0.004951,-0.007345000000000001,-0.008211000000000001
2017-01-20,0.003394,0.003771,0.0043,0.004767
2017-01-23,-0.00266,-0.002978,0.002443,0.001969
2017-01-24,0.006565,0.009722,0.000969,0.0027660000000000002
2017-01-25,0.00803,0.007613,0.009496,0.009309
2017-01-26,-0.000716,-0.002712,-0.001248,-0.001361
2017-01-27,-0.0008129999999999999,-0.002419,0.0012720000000000001,0.000686
2017-01-30,-0.005963,-0.005975,-0.006412,-0.0065390000000000005
2017-01-31,-0.000884,0.001372,0.001144,0.001231
2017-02-01,0.000522,-0.0021479999999999997,0.00132,0.0009220000000000001
2017-02-02,0.0006320000000000001,0.001998,0.0012590000000000001,0.0016020000000000001
2017-02-03,0.007355,0.007318,0.003121,0.003382
2017-02-06,-0.002111,-0.002928,-0.0064329999999999995,-0.006959
2017-02-07,0.000272,-0.0011749999999999998,-0.001767,-0.001554
2017-02-08,0.0010140000000000001,0.002221,0.0059050000000000005,0.005728
2017-02-09,0.005936,0.006807,-0.001902,-0.001161
2017-02-10,0.003628,0.005084,0.004083,0.004721
2017-02-13,0.0055000000000000005,0.004254,0.004526,0.004289
2017-02-14,0.004294,0.002979,-0.006352,-0.005671000000000001
2017-02-15,0.0051400000000000005,0.004791,0.006392,0.006241
2017-02-16,-0.0007639999999999999,-0.002451,0.006646999999999999,0.006284
2017-02-17,0.0017000000000000001,0.002197,-0.002509,-0.002706
2017-02-20,0.0,0.0,0.000402,0.000482
2017-02-21,0.006049,0.0069110000000000005,-0.0008150000000000001,-0.000541
2017-02-22,-0.000991,-0.0026579999999999998,0.002336,0.00115
2017-02-23,0.0005369999999999999,-0.001581,0.004562,0.004501
2017-02-24,0.0017310000000000001,0.002822,-0.0076370000000000006,-0.008406
2017-02-27,0.00116,0.001874,-0.00046899999999999996,-0.0006900000000000001
2017-02-28,-0.0025480000000000004,-0.004547,0.002038,0.00037
2017-03-01,0.013857,0.012428999999999999,0.004144,0.004272000000000001
2017-03-02,-0.0057799999999999995,-0.006665,-0.000288,-0.000579
2017-03-03,0.0005319999999999999,-0.000207,-0.000674,-0.000496
2017-03-06,-0.003256,-0.004523,0.000145,0.000533
2017-03-07,-0.002848,-0.004476,-0.0026490000000000003,-0.002559
2017-03-08,-0.001992,-0.002396,-0.00369,-0.0043230000000000005
2017-03-09,0.0008100000000000001,-0.000838,0.0013139999999999998,0.000832
2017-03-10,0.0032879999999999997,0.003995,0.009221,0.008594000000000001
2017-03-13,0.000692,0.00179,0.0047610000000000005,0.004686
2017-03-14,-0.003333,-0.004386,-0.004065,-0.004659
2017-03-15,0.008408,0.010988,0.002051,0.002603
2017-03-16,-0.00159,-0.002422,0.016695,0.016393
2017-03-17,-0.00131,-9.400000000000001e-05,0.001434,0.0005059999999999999
2017-03-20,-0.00199,-0.002902,0.000236,-4.4000000000000006e-05
2017-03-21,-0.012318,-0.013462,0.0006940000000000001,4.4000000000000006e-05
2017-03-22,0.001925,0.002209,-0.008618,-0.007798
2017-03-23,-0.001049,0.000274,0.004666,0.004853
2017-03-24,-0.000844,-0.000412,0.002726,0.00228
2017-03-27,-0.0010199999999999999,-0.001099,0.000177,0.000455
2017-03-28,0.007261999999999999,0.008258999999999999,0.007941,0.007859
2017-03-29,0.0012859999999999998,0.003084,-0.003181,-0.002533
2017-03-30,0.002968,0.0022789999999999998,0.0005899999999999999,0.000669
2017-03-31,-0.002253,-0.000793,-0.004808,-0.004909
2017-04-03,-0.001593,-0.004073,-0.003778,-0.00356
2017-04-04,0.000722,-0.000847,0.00035299999999999996,0.000487
2017-04-05,-0.002954,-0.0029249999999999996,-0.000433,-0.000471
2017-04-06,0.002226,0.005365,-0.002494,-0.001874
2017-04-07,-0.000824,-0.001045,-6.8e-05,-0.000124
2017-04-10,0.000744,0.0025,0.0006,0.001098
2017-04-11,-0.0012909999999999998,1.8e-05,0.003858,0.0034820000000000003
2017-04-12,-0.003745,-0.006059,-0.000878,-0.000782
2017-04-13,-0.006812,-0.006855,-0.002987,-0.003357
2017-04-14,0.0,0.0,-0.001253,-0.001139
2017-04-17,0.008618,0.008515,0.005599,0.006065
2017-04-18,-0.002874,-0.002959,-0.007189999999999999,-0.0076500000000000005
2017-04-19,-0.001578,0.000129,0.000369,-0.000522
2017-04-20,0.00758,0.008229,0.005104,0.004791
2017-04-21,-0.003035,-0.003435,-0.00155,-0.001529
2017-04-24,0.010860000000000002,0.010075,0.0255,0.024135
2017-04-25,0.006091,0.005353,0.005893000000000001,0.004894
2017-04-26,-0.000472,0.0002,0.001712,0.001257
2017-04-27,0.000654,-0.000363,-0.001172,-0.002499
2017-04-28,-0.001903,-0.004844,-0.000945,-0.000598
2017-05-01,0.0017360000000000001,-0.000401,0.00298,0.002835
2017-05-02,0.001189,0.001332,0.004583,0.003984
2017-05-03,-0.001075,-0.0031969999999999998,-0.001253,-0.0013700000000000001
2017-05-04,0.000638,0.000558,0.0055179999999999995,0.0042320000000000005
2017-05-05,0.004104,0.006434,0.006618000000000001,0.007249
2017-05-08,0.000139,-0.001922,0.001338,0.0015
2017-05-09,-0.000982,-0.00043799999999999997,-0.003296,-0.003512
2017-05-10,0.0015149999999999999,0.003629,0.0013139999999999998,0.001819
2017-05-11,-0.001842,-0.004209,-0.0016020000000000001,-0.002104
2017-05-12,-0.001458,-0.004406,0.005350000000000001,0.004612
2017-05-15,0.004899,0.006194,0.004104,0.004686
2017-05-16,-0.000489,-0.0026490000000000003,0.00874,0.00776
2017-05-17,-0.017882,-0.015981000000000002,-0.002647,-0.003948
2017-05-18,0.0037040000000000003,0.002773,-0.007445,-0.006690000000000001
2017-05-19,0.006793,0.007973000000000001,0.0075780000000000005,0.008253
2017-05-22,0.005178,0.00553,0.005977,0.0058260000000000004
2017-05-23,0.0018609999999999998,-1.8e-05,-0.000457,-0.000225
2017-05-24,0.0025280000000000003,0.002092,-0.0023480000000000003,-0.002245
2017-05-25,0.004581,0.003995,0.002614,0.002398
2017-05-26,0.00043999999999999996,1.9e-05,-0.003646,-0.0033989999999999997
2017-05-29,0.0,0.0,-0.0007599999999999999,-0.000524
2017-05-30,-0.001049,-0.001823,6.8e-05,-0.000362
2017-05-31,-0.000305,0.000829,0.003768,0.0030340000000000002
2017-06-01,0.007692,0.010767,0.002768,0.003378
2017-06-02,0.003724,0.0013900000000000002,0.011515,0.010196
2017-06-05,-0.0011790000000000001,-0.0025679999999999995,-0.00241,-0.0022389999999999997
2017-06-06,-0.002777,-0.003727,-0.003588,-0.002954
2017-06-07,0.001777,0.0008179999999999999,-0.00028000000000000003,-0.0009080000000000001
2017-06-08,0.000293,0.0009080000000000001,-0.004647,-0.003935
2017-06-09,-0.000828,0.0032519999999999997,-0.00077,8e-05
2017-06-12,-0.000906,0.0011409999999999999,-0.003343,-0.0037159999999999997
2017-06-13,0.00477,0.005842000000000001,0.005006,0.0059499999999999996
2017-06-14,-0.0009239999999999999,-0.002062,0.005381,0.00391
2017-06-15,-0.002055,-0.001954,-0.015036,-0.014348000000000001
2017-06-16,0.000291,0.000224,0.008473000000000001,0.008313000000000001
2017-06-19,0.008350999999999999,0.006534,0.004755,0.0050539999999999995
2017-06-20,-0.006686999999999999,-0.008484,-0.007358,-0.007917
2017-06-21,-0.000495,-0.0027289999999999997,-0.0026279999999999997,-0.002489
2017-06-22,-0.000444,0.00041099999999999996,0.001842,0.002453
2017-06-23,0.0015609999999999999,0.0025109999999999998,0.001716,0.001884
2017-06-26,0.000327,0.0028120000000000003,0.0027960000000000003,0.002726
2017-06-27,-0.008073,-0.006918,-0.000747,-0.000501
2017-06-28,0.009006,0.008184,0.004691,0.005582
2017-06-29,-0.008567,-0.007124,-0.002617,-0.002597
2017-06-30,0.0015840000000000001,0.0029189999999999997,-0.006604,-0.006273999999999999
2017-07-03,0.002402,0.004625000000000001,0.002397,0.0021279999999999997
2017-07-04,0.0,0.0,-0.0026279999999999997,-0.0021160000000000003
2017-07-05,0.00165,-0.002065,0.000638,0.00020899999999999998
2017-07-06,-0.009008,-0.011009,-0.000514,-0.000328
2017-07-07,0.006416,0.0065769999999999995,-0.004496,-0.004072
2017-07-10,0.0009279999999999999,9.3e-05,0.003388,0.0036309999999999997
2017-07-11,-0.000765,-0.00098,-0.001095,-0.001035
2017-07-12,0.007391,0.007349,0.01198,0.011575
2017-07-13,0.001899,0.0027029999999999997,0.00212,0.002487
2017-07-14,0.004691,0.004748,0.007281999999999999,0.007383999999999999
2017-07-17,-2.1e-05,0.001211,0.000787,0.000779
2017-07-18,0.00062,-0.0021479999999999997,0.000417,0.00041799999999999997
2017-07-19,0.005464,0.006995,0.002644,0.003232
2017-07-20,-8.6e-05,-0.000843,0.006069,0.006019
2017-07-21,-0.000368,0.000731,-0.005248,-0.005101
2017-07-24,-0.001043,-0.001646,-0.003928,-0.00368
2017-07-25,0.0029230000000000003,0.00438,0.003013,0.002988
2017-07-26,0.000284,-0.001818,0.001901,0.0014019999999999998
2017-07-27,-0.0008680000000000001,-0.0011070000000000001,0.003756,0.003705
2017-07-28,-0.0013039999999999998,-0.000968,-0.002427,-0.001979
2017-07-31,-0.000724,-0.0007639999999999999,0.002682,0.002009
2017-08-01,0.002453,0.001235,0.008418,0.008145
2017-08-02,0.0006850000000000001,-0.0031269999999999996,-0.000207,-0.000344
2017-08-03,-0.0019950000000000002,-0.002375,0.0017699999999999999,0.001359
2017-08-04,0.001907,0.0016719999999999999,-0.003895,-0.0037790000000000002
2017-08-07,0.001675,0.001134,0.0031369999999999996,0.0026290000000000003
2017-08-08,-0.002294,-0.002888,-0.0028039999999999996,-0.0025879999999999996
2017-08-09,-0.000246,-0.0014000000000000002,-0.005274,-0.005226
2017-08-10,-0.014116,-0.014654,-0.004398,-0.004883
2017-08-11,0.001342,0.0006619999999999999,-0.005484,-0.005116000000000001
2017-08-14,0.010099,0.009433,0.004075,0.004266
2017-08-15,-0.000269,-0.002111,-0.002856,-0.0032500000000000003
2017-08-16,0.0017050000000000001,0.002641,0.004264,0.004122
2017-08-17,-0.015392,-0.015205,0.000276,0.00034700000000000003
2017-08-18,-0.0018110000000000001,-0.002097,-0.004913,-0.004616
2017-08-21,0.001193,0.00089,0.0006270000000000001,0.0006850000000000001
2017-08-22,0.009976,0.009385,0.0016359999999999999,0.0020080000000000002
2017-08-23,-0.003364,-0.002952,0.000602,0.000886
2017-08-24,-0.002053,-0.001217,-0.000986,-0.000511
2017-08-25,0.001787,0.00316,0.004321,0.003977
2017-08-28,0.000528,-0.000919,0.001669,0.001576
2017-08-29,0.000985,-0.000788,-0.0026950000000000003,-0.0025080000000000002
2017-08-30,0.004875,0.00481,-0.0034720000000000003,-0.003637
2017-08-31,0.005764,0.005778,0.0063219999999999995,0.006753
2017-09-01,0.002048,0.0038169999999999996,0.003972,0.004607
2017-09-04,0.0,0.0,-0.0030220000000000004,-0.003009
2017-09-05,-0.0075509999999999996,-0.007032,0.000421,0.000179
2017-09-06,0.003136,0.0033729999999999997,0.0008100000000000001,0.001386
2017-09-07,5.1000000000000006e-05,-0.000366,0.007747,0.007476
2017-09-08,-0.001447,0.000888,0.002418,0.002016
2017-09-11,0.010854999999999998,0.010501,0.006131999999999999,0.0060929999999999995
2017-09-12,0.003421,0.0037099999999999998,0.00245,0.002774
2017-09-13,0.0007729999999999999,2.5e-05,-0.002549,-0.002732
2017-09-14,-0.000775,-0.000315,-0.003064,-0.002457
2017-09-15,0.001975,0.0020239999999999998,0.0026989999999999996,0.002632
2017-09-18,0.001492,0.001263,0.001224,0.001257
2017-09-19,0.001113,-0.001188,0.006000999999999999,0.005286999999999999
2017-09-20,0.000635,0.001611,0.001711,0.002388
2017-09-21,-0.003015,-0.002035,-0.0061070000000000004,-0.005772
2017-09-22,0.00067,0.0022489999999999997,0.004235,0.0041270000000000005
2017-09-25,-0.002222,0.001258,-0.003596,-0.0032
2017-09-26,0.00015,0.000847,-0.007215,-0.0071389999999999995
2017-09-27,0.004085,0.003911,0.0006529999999999999,0.0017000000000000001
2017-09-28,0.0014149999999999998,0.000776,0.00511,0.0040100000000000005
2017-09-29,0.00373,0.0036049999999999997,0.005286999999999999,0.0047020000000000005
2017-10-02,0.003879,0.00414,-0.001216,-0.0006370000000000001
2017-10-03,0.002201,0.0016439999999999998,0.003292,0.0030930000000000003
2017-10-04,0.0013139999999999998,0.002543,-0.000329,-0.000132
2017-10-05,0.005822000000000001,0.003532,-0.0017050000000000001,-0.001578
2017-10-06,-0.0007599999999999999,-0.00199,-0.00062,-0.00097
2017-10-09,-0.001804,-0.00337,0.001998,0.0017369999999999998
2017-10-10,0.002349,0.002359,0.007069,0.007072
2017-10-11,0.001822,0.000383,0.0011849999999999999,0.001066
2017-10-12,-0.0016,9.3e-05,0.0017419999999999998,0.001552
2017-10-13,0.000893,0.0011409999999999999,0.004199,0.004219
2017-10-16,0.001772,0.000386,0.00032,-0.00010899999999999999
2017-10-17,0.000673,-0.000308,-0.004247,-0.0040089999999999995
2017-10-18,0.00078,0.000867,0.002442,0.0027189999999999996
2017-10-19,0.00041099999999999996,0.001366,0.00256,0.002736
2017-10-20,0.005187000000000001,0.006704,-0.004091,-0.004506
2017-10-23,-0.003948999999999999,-0.003666,-0.000484,-0.000723
2017-10-24,0.001643,0.001225,-0.000962,-0.0007019999999999999
2017-10-25,-0.004663,-0.00676,-0.001795,-0.0026690000000000004
2017-10-26,0.0012720000000000001,0.0023350000000000003,0.0005070000000000001,0.00039
2017-10-27,0.008075,0.001173,-0.000671,-0.000659
2017-10-30,-0.003116,-0.004608999999999999,0.004699,0.004903
2017-10-31,0.000977,0.0018709999999999998,0.001369,0.001015
2017-11-01,0.001594,0.000259,0.003468,0.0031630000000000004
2017-11-02,0.00029499999999999996,-0.000252,0.0022589999999999997,0.002559
2017-11-03,0.0031969999999999998,0.001604,-0.0026019999999999997,-0.002079
2017-11-06,0.001355,0.004004,-0.000802,-0.000335
2017-11-07,-0.000185,-0.001591,0.000542,0.000517
2017-11-08,0.001465,0.001335,0.002506,0.0025700000000000002
2017-11-09,-0.0035210000000000003,-0.002524,-0.004725,-0.004126
2017-11-10,-0.0005369999999999999,0.000317,-0.001488,-0.001421
2017-11-13,0.0010040000000000001,0.001915,-0.0065969999999999996,-0.006407
2017-11-14,-0.002153,-0.000667,-0.000273,-0.00111
2017-11-15,-0.005298000000000001,-0.005454,-0.0054210000000000005,-0.005178
2017-11-16,0.008523,0.008622999999999999,0.0062970000000000005,0.00631
2017-11-17,-0.002589,0.0017150000000000002,0.000291,5.2e-05
2017-11-20,0.0013089999999999998,0.001483,0.001056,0.001162
2017-11-21,0.0065569999999999995,0.003647,0.004065,0.00438
2017-11-22,-0.000661,-0.00045900000000000004,0.004764,0.004555
2017-11-23,0.0,0.0,0.004366,0.004022
2017-11-24,0.0021,0.000899,0.004424,0.00438
2017-11-27,-0.000273,-0.001129,-0.003485,-0.0037219999999999996
2017-11-28,0.009889,0.011515,-0.0005290000000000001,-0.00113
2017-11-29,-0.000238,0.004786,0.0010639999999999998,0.00046699999999999997
2017-11-30,0.008559,0.0077610000000000005,0.001661,0.0018509999999999998
2017-12-01,-0.001984,-0.002048,-0.008119,-0.006506
2017-12-04,-0.0010299999999999999,0.002222,0.003543,0.0029909999999999997
2017-12-05,-0.0036959999999999996,-0.006495,-0.002125,-0.002019
2017-12-06,-8.800000000000001e-05,-0.002089,-0.006044000000000001,-0.006072999999999999
2017-12-07,0.003107,0.0045579999999999996,0.0018549999999999999,0.001892
2017-12-08,0.005608999999999999,0.00651,0.003768,0.003709
2017-12-11,0.0032069999999999998,0.0009710000000000001,0.004837,0.004508
2017-12-12,0.001585,-0.000146,0.000681,0.0005369999999999999
2017-12-13,-0.000457,-0.001119,0.001781,0.001817
2017-12-14,-0.003903,-0.00577,-0.0015970000000000001,-0.002013
2017-12-15,0.00903,0.009075999999999999,-0.00424,-0.003584
2017-12-18,0.005405,0.007053,0.014962,0.013951
2017-12-19,-0.003225,-0.003039,-0.004181000000000001,-0.004131
2017-12-20,-0.0006950000000000001,-3e-05,-0.000212,0.00021799999999999999
2017-12-21,0.001986,0.002336,0.002487,0.0032600000000000003
2017-12-22,-0.000452,0.0007049999999999999,-0.000472,-0.0007620000000000001
2017-12-25,0.0,0.0,0.000453,0.000415
2017-12-26,-0.001013,0.001429,0.000497,0.000799
2017-12-27,0.0008119999999999999,3.1e-05,0.0036170000000000004,0.003771
2017-12-28,0.002023,0.0026650000000000003,0.001268,0.001833
2017-12-29,-0.005121,-0.004993,0.0036609999999999998,0.003709
2018-01-01,0.0,0.0,2.8999999999999997e-05,2.3999999999999997e-05
2018-01-02,0.008349,0.007984999999999999,0.002077,0.0026579999999999998
2018-01-03,0.0064,0.005476,0.001678,0.001758
2018-01-04,0.004235,0.003182,0.014897,0.013998
2018-01-05,0.007034,0.005351,0.0056240000000000005,0.005743000000000001
2018-01-08,0.00168,0.0030930000000000003,-0.0009,-0.001202
2018-01-09,0.001603,-0.000112,0.002906,0.002474
2018-01-10,-0.001105,-0.002489,0.003297,0.002463
2018-01-11,0.007112,0.009387,0.000574,0.000423
2018-01-12,0.006750000000000001,0.0064010000000000004,0.006142999999999999,0.005894
2018-01-15,0.0,0.0,0.009598,0.009741
2018-01-16,-0.003505,-0.006677,-0.000546,-0.000857
2018-01-17,0.009415,0.008246,-0.000503,-0.000663
2018-01-18,-0.001529,-0.0025480000000000004,-0.001126,-0.001258
2018-01-19,0.004409,0.0064329999999999995,0.005019,0.005004999999999999
2018-01-22,0.008081,0.007014,0.00383,0.003499
2018-01-23,0.002215,0.003117,0.0072440000000000004,0.006732
2018-01-24,-0.0005600000000000001,4.6e-05,0.003364,0.003293
2018-01-25,0.000605,-0.0007679999999999999,0.0014860000000000001,0.001351
2018-01-26,0.011861,0.009723,-0.000988,-0.001021
2018-01-29,-0.0066949999999999996,-0.007315,-0.006045,-0.006235000000000001
2018-01-30,-0.010832999999999999,-0.011338999999999998,-0.006126,-0.006213
2018-01-31,0.00052,-0.000111,-0.002169,-0.0016300000000000002
2018-02-01,-0.000455,-0.002122,0.000853,0.000246
2018-02-02,-0.021145999999999998,-0.020326,-0.014157999999999999,-0.014988
2018-02-05,-0.040977,-0.037178,-0.017064,-0.017796
2018-02-06,0.017547999999999998,0.013402,-0.031946,-0.029575
2018-02-07,-0.004973,-0.0025919999999999997,0.010712999999999999,0.009549
2018-02-08,-0.037393,-0.034824,-0.009701,-0.010835999999999998
2018-02-09,0.015266,0.012848,-0.015005,-0.013975
2018-02-12,0.013949,0.013006,0.009522000000000001,0.009843
2018-02-13,0.002667,0.002147,0.001653,0.001502
2018-02-14,0.013688,0.015146,0.009899,0.010035
2018-02-15,0.012312,0.010324999999999999,0.012855,0.012404
2018-02-16,0.00046399999999999995,0.000475,0.008269,0.007713
2018-02-19,0.0,0.0,-0.002221,-0.002258
2018-02-20,-0.00577,-0.006167000000000001,-0.002616,-0.0027050000000000004
2018-02-21,-0.005477999999999999,-0.006007,-0.001503,-0.001166
2018-02-22,0.001057,0.000362,-0.0016339999999999998,-0.001781
2018-02-23,0.016093,0.015578000000000002,0.0036620000000000003,0.004304
2018-02-26,0.01188,0.007451999999999999,0.005563,0.005261
2018-02-27,-0.012568,-0.013201000000000001,-0.002757,-0.0029920000000000003
2018-02-28,-0.010993,-0.010506999999999999,-0.008966,-0.009903
2018-03-01,-0.013169,-0.010685,-0.013942000000000001,-0.013317
2018-03-02,0.0051649999999999995,0.00641,-0.008577,-0.008224
2018-03-05,0.011039,0.012071,0.003322,0.003386
2018-03-06,0.0026910000000000002,0.00447,0.009670999999999999,0.009325
2018-03-07,-0.000415,-0.0009180000000000001,-0.001072,-0.001764
2018-03-08,0.004735,0.003243,0.004796,0.004957
2018-03-09,0.017404,0.016031,0.002055,0.002793
2018-03-12,-0.0012720000000000001,-0.0017330000000000002,0.007866,0.007371
2018-03-13,-0.006305,-0.004116,-0.001364,-0.0016300000000000002
2018-03-14,-0.005449000000000001,-0.006182,-0.0037730000000000003,-0.003401
2018-03-15,-0.000718,-0.002395,0.001328,0.000633
2018-03-16,0.0017360000000000001,0.004358,-0.0018160000000000001,-0.00164
2018-03-19,-0.014195,-0.011386,-0.006254999999999999,-0.0064459999999999995
2018-03-20,0.00149,0.0008169999999999999,-0.001938,-0.0016220000000000002
2018-03-21,-0.0017349999999999998,0.000334,-0.000795,0.00040899999999999997
2018-03-22,-0.025126,-0.02242,-0.004056000000000001,-0.005118
2018-03-23,-0.020956000000000002,-0.018511,-0.012864,-0.012447
2018-03-26,0.027157,0.022795999999999997,6.5e-05,0.000254
2018-03-27,-0.017274,-0.011949000000000001,0.010979000000000001,0.009914
2018-03-28,-0.002746,-0.001015,-0.0022370000000000003,-0.002317
2018-03-29,0.013817999999999999,0.012626,0.000421,0.0014990000000000001
2018-03-30,0.0,0.0,0.0017130000000000001,0.001574
2018-04-02,-0.022328999999999998,-0.021733,-0.00014000000000000001,-0.001042
2018-04-03,0.012658,0.01204,-0.006548000000000001,-0.0054859999999999996
2018-04-04,0.011637999999999999,0.011415999999999999,-0.0016270000000000002,-0.0017050000000000001
2018-04-05,0.007009,0.006774,0.013017,0.013234
2018-04-06,-0.021901999999999998,-0.021274,0.00033,-0.00046699999999999997
2018-04-09,0.003634,0.001964,0.005454,0.005562
2018-04-10,0.016758,0.014352,0.009837,0.009836000000000001
2018-04-11,-0.005482,-0.0037990000000000003,-0.001325,-0.000988
2018-04-12,0.008369999999999999,0.005162,-0.001696,-0.001694
2018-04-13,-0.002864,-0.002268,0.002585,0.002344
2018-04-16,0.008135,0.009665,0.001205,0.001443
2018-04-17,0.010662,0.007969,0.003553,0.003592
2018-04-18,0.0008309999999999999,0.002799,0.007046,0.007286
2018-04-19,-0.005602,-0.007019999999999999,-9.8e-05,-0.000619
2018-04-20,-0.00849,-0.007349,-0.006379,-0.0064080000000000005
2018-04-23,5.6e-05,0.001935,-0.0027069999999999998,-0.002762
2018-04-24,-0.013354999999999999,-0.009744000000000001,0.00167,0.001188
2018-04-25,0.001837,0.00269,-0.007833,-0.007281999999999999
2018-04-26,0.010434,0.007372999999999999,0.003158,0.0036680000000000003
2018-04-27,0.001173,0.003024,0.0035039999999999997,0.0034920000000000003
2018-04-30,-0.008155,-0.008898,0.000728,0.0006450000000000001
2018-05-01,0.0025540000000000003,0.000494,-0.00687,-0.00676
2018-05-02,-0.007206000000000001,-0.00851,0.001628,0.00185
2018-05-03,-0.002144,-0.0034449999999999997,-0.002423,-0.0025700000000000002
2018-05-04,0.01299,0.011536999999999999,0.002497,0.0031030000000000003
2018-05-07,0.003478,0.001464,0.0033900000000000002,0.0035989999999999998
2018-05-08,-0.00025499999999999996,-0.000676,-0.001567,-0.001894
2018-05-09,0.009798,0.008238,0.002646,0.003527
2018-05-10,0.0096,0.008449,0.003276,0.0035730000000000002
2018-05-11,0.002057,0.0010680000000000002,0.008258,0.007927
2018-05-14,0.0009260000000000001,0.000126,0.0037040000000000003,0.004215
2018-05-15,-0.006794,-0.004637,-0.008455,-0.008440999999999999
2018-05-16,0.004336,0.0052,-0.0033079999999999997,-0.002401
2018-05-17,-0.000566,0.00132,0.00471,0.004577
2018-05-18,-0.002553,-0.001796,-0.000996,-0.001418
2018-05-21,0.007418,0.0063490000000000005,0.00094,0.001041
2018-05-22,-0.0031190000000000002,-0.0038929999999999998,0.002858,0.002968
2018-05-23,0.0032779999999999997,0.002155,-0.011902999999999999,-0.011739
2018-05-24,-0.001987,-0.000442,-0.0029649999999999998,-0.002953
2018-05-25,-0.0022400000000000002,-0.001901,-0.004151,-0.004563
2018-05-28,0.0,0.0,-0.003737,-0.0039689999999999994
2018-05-29,-0.011522,-0.010660000000000001,-0.011912,-0.011447
2018-05-30,0.012873,0.013218,0.000369,0.00199
2018-05-31,-0.006663,-0.00911,0.0023799999999999997,0.0017150000000000002
2018-06-01,0.010945,0.008861,0.003184,0.0028810000000000003
2018-06-04,0.004502,0.0032879999999999997,0.008892,0.008324
2018-06-05,0.000765,0.001708,-0.00441,-0.004219
2018-06-06,0.008597,0.007566000000000001,0.00699,0.007407
2018-06-07,-0.000536,0.000731,0.003423,0.002801
2018-06-08,0.003166,0.004646,-0.005223,-0.0046500000000000005
2018-06-11,0.001072,0.002109,0.006663,0.006193
2018-06-12,0.0017879999999999999,0.0030180000000000003,-0.002019,-0.001681
2018-06-13,-0.003987,-0.005278000000000001,0.0001,0.000131
2018-06-14,0.002777,0.002717,-0.001971,-0.001842
2018-06-15,-0.000915,8e-06,-0.007518,-0.007984999999999999
2018-06-18,-0.002107,-0.001527,-0.007963,-0.007006
2018-06-19,-0.003987,-0.004111,-0.010943000000000001,-0.010851999999999999
2018-06-20,0.0017130000000000001,0.0025640000000000003,0.004664,0.00473
2018-06-21,-0.006249,-0.005656,-0.003524,-0.003808
2018-06-22,0.00189,0.002559,0.008397,0.008139
2018-06-25,-0.013725000000000001,-0.010797000000000001,-0.013539,-0.013627
2018-06-26,0.002205,0.000892,-0.000671,-4.1e-05
2018-06-27,-0.008604,-0.008672,-0.000719,-0.000725
2018-06-28,0.006313,0.0040479999999999995,-0.005454,-0.005018
2018-06-29,0.0008210000000000001,0.0010140000000000001,0.010187,0.010678
2018-07-02,0.0031130000000000003,0.00043700000000000005,-0.014556,-0.013548
2018-07-03,-0.004947,-0.001283,0.008393000000000001,0.007639
2018-07-04,0.0,0.0,-8.5e-05,0.00017500000000000003
2018-07-05,0.008863,0.008052,0.004305,0.003826
2018-07-06,0.008553,0.007811,0.007788000000000001,0.00799
2018-07-09,0.009114,0.007653,0.007498,0.007378
2018-07-10,0.003495,0.002454,0.00011599999999999999,0.00048
2018-07-11,-0.0070940000000000005,-0.008028,-0.011568,-0.011279999999999998
2018-07-12,0.008849000000000001,0.005712,0.002384,0.0027150000000000004
2018-07-13,0.001081,0.0011790000000000001,0.003337,0.003094
2018-07-16,-0.000981,-0.00328,-0.000167,-0.00023300000000000003
2018-07-17,0.0039889999999999995,0.0034939999999999997,0.000147,-0.000181
2018-07-18,0.00216,0.002254,0.002585,0.001903
2018-07-19,-0.00385,-0.000263,-0.003438,-0.002954
2018-07-20,-0.000906,-0.0033750000000000004,0.007234000000000001,0.0068779999999999996
2018-07-23,0.001838,0.000429,-0.002175,-0.002162
2018-07-24,0.004830999999999999,-0.000604,0.008245,0.007431999999999999
2018-07-25,0.009111000000000001,0.008515,-0.002096,-0.001566
2018-07-26,-0.0030320000000000004,0.003624,0.004886,0.004926
2018-07-27,-0.00656,-0.005864,0.004607,0.003995
