date,security,PE_RATIO,BEST_PE_RATIO
2024-12-26,S5HLTH Index,23.4929,20.6435
2024-12-26,S5RLST Index,45.0423,39.4966
2024-12-26,S5TELS Index,23.2819,22.2587
2024-12-26,S5ENRS Index,13.5157,14.1343
2024-12-26,S5MATR Index,23.5133,21.8966
2024-12-26,S5INDU Index,26.8038,25.8414
2024-12-26,S5CONS Index,21.8348,21.1518
2024-12-26,S5INFT Index,43.1561,38.9758
2024-12-26,S5FINL Index,19.1753,18.0587
2024-12-27,S5HLTH Index,23.3727,20.5381
2024-12-27,S5CONS Index,21.707,21.028
2024-12-27,S5TELS Index,23.0301,22.0181
2024-12-27,S5UTIL Index,23.0613,18.8785
2024-12-27,S5RLST Index,44.5949,39.1043
2024-12-27,S5COND Index,32.8061,29.375
2024-12-27,S5MATR Index,23.3783,21.7716
2024-12-27,S5ENRS Index,13.5147,14.1369
2024-12-27,S5INDU Index,26.5865,25.6319
2024-12-27,S5FINL Index,19.0201,17.9132
2024-12-27,S5INFT Index,42.5112,38.3935
2024-12-30,S5COND Index,32.2842,28.9093
2024-12-30,S5ENRS Index,13.5032,14.1317
2024-12-30,S5FINL Index,18.8436,17.7575
2024-12-30,S5INDU Index,26.3273,25.3873
2024-12-30,S5MATR Index,23.0654,21.4803
2024-12-30,S5RLST Index,44.3939,38.9129
2024-12-30,S5INFT Index,42.0468,37.974
2024-12-30,S5CONS Index,21.4462,20.7754
2024-12-30,S5HLTH Index,23.0889,20.288
2024-12-30,S5TELS Index,22.8022,21.8254
2024-12-30,S5UTIL Index,22.9725,18.8058
2024-12-31,S5INDU Index,26.2914,25.3528
2024-12-31,S5ENRS Index,13.6856,14.3255
2024-12-31,S5FINL Index,18.857,17.7692
2024-12-31,S5INFT Index,41.6096,37.5796
2024-12-31,S5COND Index,31.9674,28.6256
2024-12-31,S5TELS Index,22.6359,21.6677
2024-12-31,S5MATR Index,23.1472,21.5564
2024-12-31,S5HLTH Index,23.1436,20.3366
2024-12-31,S5CONS Index,21.4743,20.8026
2024-12-31,S5UTIL Index,22.9445,18.7828
2024-12-31,S5RLST Index,44.7295,39.2081
2025-01-01,S5UTIL Index,22.9445,18.7829
2025-01-01,S5INDU Index,26.2862,25.3528
2025-01-01,S5ENRS Index,13.6856,14.3255
2025-01-01,S5FINL Index,18.857,17.7688
2025-01-01,S5RLST Index,44.7295,39.2085
2025-01-01,S5CONS Index,19.9171,20.8026
2025-01-01,S5MATR Index,23.1198,21.5566
2025-01-01,S5HLTH Index,23.1432,20.3365
2025-01-01,S5TELS Index,22.6359,21.6585
2025-01-01,S5COND Index,31.9745,28.6256
2025-01-01,S5INFT Index,40.3588,37.5796
2025-01-02,S5MATR Index,22.8566,21.306
2025-01-02,S5RLST Index,44.282,38.8155
2025-01-02,S5ENRS Index,13.8279,14.6337
2025-01-02,S5FINL Index,18.8178,17.7349
2025-01-02,S5TELS Index,22.781,21.7924
2025-01-02,S5UTIL Index,23.1126,18.9203
2025-01-02,S5INDU Index,26.1892,25.2486
2025-01-02,S5CONS Index,19.8324,20.7154
2025-01-02,S5HLTH Index,23.1466,20.3399
2025-01-02,S5INFT Index,40.276,37.5038
2025-01-02,S5COND Index,31.5697,28.2653
2025-01-03,S5CONS Index,19.8518,20.7363
2025-01-03,S5UTIL Index,23.3665,19.1287
2025-01-03,S5TELS Index,22.9619,21.8923
2025-01-03,S5FINL Index,18.9664,17.8714
2025-01-03,S5COND Index,32.3349,28.9909
2025-01-03,S5RLST Index,44.8815,39.341
2025-01-03,S5MATR Index,22.8631,21.3188
2025-01-03,S5HLTH Index,23.375,20.5399
2025-01-03,S5INDU Index,26.4799,25.5357
2025-01-03,S5ENRS Index,13.9521,14.767
2025-01-03,S5INFT Index,40.9302,38.1129
2025-01-06,S5CONS Index,19.6572,20.5344
2025-01-06,S5COND Index,32.5325,29.1303
2025-01-06,S5MATR Index,23.0128,21.4609
2025-01-06,S5FINL Index,18.8872,17.7759
2025-01-06,S5HLTH Index,23.3707,20.5614
2025-01-06,S5INDU Index,26.4238,25.4774
2025-01-06,S5UTIL Index,23.1108,18.9175
2025-01-06,S5RLST Index,44.2523,38.7849
2025-01-06,S5INFT Index,41.519,38.6733
2025-01-06,S5ENRS Index,13.8952,14.7109
2025-01-06,S5TELS Index,23.4515,22.2937
2025-01-07,S5UTIL Index,23.0434,18.8793
2025-01-07,S5RLST Index,43.9325,38.534
2025-01-07,S5TELS Index,23.2043,22.0414
2025-01-07,S5FINL Index,18.8581,17.7436
2025-01-07,S5COND Index,31.8133,28.43
2025-01-07,S5HLTH Index,23.507,20.7055
2025-01-07,S5ENRS Index,14.0432,14.8528
2025-01-07,S5INFT Index,40.5258,37.7512
2025-01-07,S5INDU Index,26.397,25.4519
2025-01-07,S5CONS Index,19.6037,20.4799
2025-01-07,S5MATR Index,23.0093,21.433
2025-01-08,S5ENRS Index,14.0294,14.8679
2025-01-08,S5UTIL Index,23.0411,18.8411
2025-01-08,S5HLTH Index,23.632,20.8387
2025-01-08,S5TELS Index,23.0327,21.8604
2025-01-08,S5MATR Index,23.1219,21.5419
2025-01-08,S5INFT Index,40.5644,37.7864
2025-01-08,S5INDU Index,26.5056,25.5479
2025-01-08,S5RLST Index,44.1265,38.7078
2025-01-08,S5COND Index,31.8904,28.4991
2025-01-08,S5FINL Index,18.9153,17.8114
2025-01-08,S5CONS Index,19.6936,20.5762
2025-01-09,S5INFT Index,40.5644,37.7864
2025-01-09,S5TELS Index,23.0327,21.8139
2025-01-09,S5COND Index,31.8904,28.5041
2025-01-09,S5HLTH Index,23.632,20.8532
2025-01-09,S5CONS Index,19.6936,20.5758
2025-01-09,S5ENRS Index,14.0294,14.9346
2025-01-09,S5UTIL Index,23.0411,18.8411
2025-01-09,S5RLST Index,44.1265,38.711
2025-01-09,S5INDU Index,26.5056,25.5525
2025-01-09,S5MATR Index,23.1219,21.5613
2025-01-09,S5FINL Index,18.9153,17.8155
2025-01-10,S5MATR Index,22.8954,21.3363
2025-01-10,S5TELS Index,22.8022,21.5714
2025-01-10,S5HLTH Index,23.496,20.7499
2025-01-10,S5COND Index,31.5799,28.2271
2025-01-10,S5INDU Index,26.2125,25.2919
2025-01-10,S5RLST Index,43.0411,37.8466
2025-01-10,S5FINL Index,18.4519,17.3778
2025-01-10,S5CONS Index,19.4712,20.3517
2025-01-10,S5INFT Index,39.6608,36.9398
2025-01-10,S5ENRS Index,14.0775,15.0185
2025-01-10,S5UTIL Index,22.9093,18.7285
2025-01-13,S5HLTH Index,23.7951,21.0304
2025-01-13,S5CONS Index,19.46,20.3407
2025-01-13,S5UTIL Index,22.6363,18.4893
2025-01-13,S5INFT Index,39.3176,36.6206
2025-01-13,S5INDU Index,26.5152,25.5744
2025-01-13,S5ENRS Index,14.3941,15.4571
2025-01-13,S5TELS Index,22.6915,21.2665
2025-01-13,S5RLST Index,43.5794,38.4224
2025-01-13,S5FINL Index,18.579,17.494
2025-01-13,S5MATR Index,23.4025,21.8213
2025-01-13,S5COND Index,31.7301,28.1625
2025-01-14,S5RLST Index,43.9639,38.7551
2025-01-14,S5INFT Index,39.2783,36.5841
2025-01-14,S5MATR Index,23.6932,22.0889
2025-01-14,S5UTIL Index,22.9296,18.7271
2025-01-14,S5FINL Index,18.8174,17.7256
2025-01-14,S5CONS Index,19.4607,20.3396
2025-01-14,S5TELS Index,22.4716,21.0253
2025-01-14,S5INDU Index,26.8218,25.8873
2025-01-14,S5COND Index,31.6277,27.8616
2025-01-14,S5ENRS Index,14.5295,15.6333
2025-01-14,S5HLTH Index,23.5704,20.8536
2025-01-15,S5INFT Index,40.1516,37.3978
2025-01-15,S5INDU Index,27.0025,26.0593
2025-01-15,S5TELS Index,23.0685,21.5451
2025-01-15,S5HLTH Index,23.6275,20.9263
2025-01-15,S5RLST Index,44.1579,38.9287
2025-01-15,S5FINL Index,19.3024,17.8966
2025-01-15,S5COND Index,32.5814,28.7011
2025-01-15,S5CONS Index,19.4423,20.3218
2025-01-15,S5UTIL Index,23.264,19.0026
2025-01-15,S5MATR Index,23.9083,22.3042
2025-01-15,S5ENRS Index,14.732,15.8426
2025-01-16,S5TELS Index,22.8492,21.2933
2025-01-16,S5CONS Index,19.5494,20.4369
2025-01-16,S5RLST Index,45.1437,39.8223
2025-01-16,S5INFT Index,39.6304,36.9138
2025-01-16,S5HLTH Index,23.727,20.5836
2025-01-16,S5MATR Index,24.1021,22.5197
2025-01-16,S5UTIL Index,23.8636,19.4902
2025-01-16,S5INDU Index,27.3222,26.383
2025-01-16,S5FINL Index,19.4174,17.9435
2025-01-16,S5COND Index,32.2884,28.4791
2025-01-16,S5ENRS Index,14.824,15.9499
2025-01-17,S5FINL Index,19.5778,18.3413
2025-01-17,S5COND Index,32.8412,28.9215
2025-01-17,S5HLTH Index,23.5671,20.4317
2025-01-17,S5MATR Index,24.2706,22.673
2025-01-17,S5RLST Index,45.1245,39.8081
2025-01-17,S5CONS Index,19.7157,20.6125
2025-01-17,S5INFT Index,40.2861,37.527
2025-01-17,S5UTIL Index,23.8868,19.509
2025-01-17,S5INDU Index,27.4758,26.5289
2025-01-17,S5TELS Index,23.0997,21.5483
2025-01-17,S5ENRS Index,14.9416,16.086
2025-01-20,S5MATR Index,24.2706,22.7196
2025-01-20,S5CONS Index,19.7157,20.6142
2025-01-20,S5HLTH Index,23.5671,20.4463
2025-01-20,S5UTIL Index,23.8868,19.5093
2025-01-20,S5FINL Index,19.5778,18.3417
2025-01-20,S5INDU Index,27.4758,26.5422
2025-01-20,S5ENRS Index,14.9416,16.0879
2025-01-20,S5INFT Index,40.2861,37.5287
2025-01-20,S5COND Index,32.8412,28.9212
2025-01-20,S5TELS Index,23.0997,21.5492
2025-01-20,S5RLST Index,45.1245,39.8105
2025-01-21,S5COND Index,33.1718,29.1725
2025-01-21,S5UTIL Index,24.257,19.8262
2025-01-21,S5HLTH Index,23.956,20.7906
2025-01-21,S5INFT Index,40.4379,37.671
2025-01-21,S5MATR Index,24.5774,23.0392
2025-01-21,S5CONS Index,19.8105,20.7149
2025-01-21,S5FINL Index,19.7421,18.5864
2025-01-21,S5ENRS Index,14.8461,15.9906
2025-01-21,S5INDU Index,28.0345,27.1972
2025-01-21,S5RLST Index,45.9512,41.5514
2025-01-21,S5TELS Index,23.313,21.871
2025-01-22,S5RLST Index,45.1402,40.8071
2025-01-22,S5FINL Index,19.6605,18.4367
2025-01-22,S5ENRS Index,14.5863,15.6729
2025-01-22,S5COND Index,33.1492,29.1511
2025-01-22,S5MATR Index,24.3836,22.8565
2025-01-22,S5INFT Index,41.4452,38.5966
2025-01-22,S5HLTH Index,23.8955,20.5092
2025-01-22,S5CONS Index,19.7582,20.6472
2025-01-22,S5UTIL Index,23.7289,19.3891
2025-01-22,S5TELS Index,23.578,22.1523
2025-01-22,S5INDU Index,27.966,27.0856
2025-01-23,S5INDU Index,28.2332,27.3703
2025-01-23,S5HLTH Index,24.2175,20.8281
2025-01-23,S5CONS Index,19.8387,20.7308
2025-01-23,S5UTIL Index,23.8397,19.4868
2025-01-23,S5RLST Index,45.5125,41.1457
2025-01-23,S5COND Index,33.283,29.295
2025-01-23,S5TELS Index,23.7688,22.3877
2025-01-23,S5ENRS Index,14.6516,15.7757
2025-01-23,S5MATR Index,24.5071,22.7332
2025-01-23,S5FINL Index,19.7782,18.53
2025-01-23,S5INFT Index,41.4939,38.6594
2025-01-24,S5FINL Index,19.8213,18.5587
2025-01-24,S5CONS Index,19.9096,20.806
2025-01-24,S5UTIL Index,24.0937,19.8226
2025-01-24,S5MATR Index,24.4499,22.6618
2025-01-24,S5HLTH Index,24.2501,20.8595
2025-01-24,S5TELS Index,24.0272,22.7184
2025-01-24,S5INDU Index,28.1138,27.2841
2025-01-24,S5INFT Index,41.043,38.2314
2025-01-24,S5COND Index,33.1025,29.1335
2025-01-24,S5ENRS Index,14.5086,15.6255
2025-01-24,S5RLST Index,45.6541,41.2598
2025-01-27,S5FINL Index,20.0471,18.7807
2025-01-27,S5TELS Index,23.8337,22.5559
2025-01-27,S5MATR Index,24.467,22.366
2025-01-27,S5ENRS Index,14.4016,15.5133
2025-01-27,S5HLTH Index,24.7814,21.3169
2025-01-27,S5UTIL Index,23.5328,19.3153
2025-01-27,S5RLST Index,46.1102,41.6217
2025-01-27,S5INDU Index,27.7437,26.9617
2025-01-27,S5COND Index,33.2003,29.216
2025-01-27,S5INFT Index,38.751,36.1013
2025-01-27,S5CONS Index,20.4761,21.4
2025-01-28,S5CONS Index,20.1684,21.1821
2025-01-28,S5TELS Index,24.1352,22.8403
2025-01-28,S5ENRS Index,14.252,15.3589
2025-01-28,S5COND Index,33.3117,29.0515
2025-01-28,S5MATR Index,24.3814,22.3037
2025-01-28,S5HLTH Index,24.6167,21.2015
2025-01-28,S5RLST Index,45.537,41.5493
2025-01-28,S5INDU Index,27.5662,26.5263
2025-01-28,S5INFT Index,40.1443,37.396
2025-01-28,S5FINL Index,20.0063,18.7313
2025-01-28,S5UTIL Index,23.2067,19.0514
2025-01-29,S5RLST Index,44.9951,40.9802
2025-01-29,S5FINL Index,20.0011,18.7355
2025-01-29,S5INDU Index,27.4615,26.4381
2025-01-29,S5COND Index,33.146,29.0463
2025-01-29,S5CONS Index,20.2216,21.2358
2025-01-29,S5INFT Index,39.7057,37.2248
2025-01-29,S5MATR Index,24.3321,22.2715
2025-01-29,S5TELS Index,24.2094,22.8556
2025-01-29,S5ENRS Index,14.2775,15.3792
2025-01-29,S5HLTH Index,24.4762,21.1815
2025-01-29,S5UTIL Index,23.2503,19.087
2025-01-30,S5CONS Index,20.4388,21.8287
2025-01-30,S5TELS Index,24.4863,23.2721
2025-01-30,S5INFT Index,39.4848,37.0965
2025-01-30,S5INDU Index,27.776,26.7568
2025-01-30,S5ENRS Index,14.3525,15.4249
2025-01-30,S5HLTH Index,24.7593,21.7413
2025-01-30,S5MATR Index,24.5765,22.7145
2025-01-30,S5RLST Index,45.6086,41.5072
2025-01-30,S5UTIL Index,23.7474,19.4948
2025-01-30,S5FINL Index,20.1896,19.0009
2025-01-30,S5COND Index,33.3468,29.1666
2025-01-31,S5MATR Index,24.3967,22.5718
2025-01-31,S5ENRS Index,13.9594,15.3507
2025-01-31,S5FINL Index,20.0635,18.9049
2025-01-31,S5RLST Index,45.5072,41.4149
2025-01-31,S5COND Index,33.3784,29.1941
2025-01-31,S5UTIL Index,23.5989,19.373
2025-01-31,S5INFT Index,39.1744,36.8076
2025-01-31,S5TELS Index,24.6679,23.4715
2025-01-31,S5INDU Index,27.5768,26.6224
2025-01-31,S5CONS Index,20.2916,21.6595
2025-01-31,S5HLTH Index,24.6721,22.0518
2025-02-03,S5FINL Index,19.9779,18.8354
2025-02-03,S5MATR Index,24.4089,22.5764
2025-02-03,S5TELS Index,24.6526,23.4572
2025-02-03,S5INFT Index,38.4675,36.2132
2025-02-03,S5INDU Index,27.2917,26.3454
2025-02-03,S5ENRS Index,14.0175,15.4135
2025-02-03,S5RLST Index,45.4129,41.9409
2025-02-03,S5UTIL Index,23.7086,19.4639
2025-02-03,S5HLTH Index,24.7703,22.1391
2025-02-03,S5COND Index,32.9285,28.8007
2025-02-03,S5CONS Index,20.4304,21.7929
2025-02-04,S5UTIL Index,23.4994,19.2956
2025-02-04,S5FINL Index,19.9228,18.708
2025-02-04,S5MATR Index,24.4774,22.7714
2025-02-04,S5HLTH Index,24.7038,23.2
2025-02-04,S5ENRS Index,14.3226,15.7192
2025-02-04,S5INDU Index,27.3103,26.9734
2025-02-04,S5TELS Index,24.3987,20.9691
2025-02-04,S5CONS Index,20.3266,21.5712
2025-02-04,S5INFT Index,39.0337,36.805
2025-02-04,S5RLST Index,45.4146,42.8837
2025-02-04,S5COND Index,33.4008,29.212
2025-02-05,S5FINL Index,18.9384,17.5264
2025-02-05,S5ENRS Index,14.3381,15.7373
2025-02-05,S5CONS Index,20.5072,21.806
2025-02-05,S5INFT Index,39.647,37.4075
2025-02-05,S5UTIL Index,23.7426,19.4994
2025-02-05,S5RLST Index,46.1347,44.1051
2025-02-05,S5INDU Index,27.3362,27.2761
2025-02-05,S5MATR Index,24.4696,23.0581
2025-02-05,S5HLTH Index,24.9559,23.5027
2025-02-05,S5COND Index,32.8697,28.6992
2025-02-05,S5TELS Index,23.677,20.387
2025-02-06,S5HLTH Index,22.1375,17.9982
2025-02-06,S5TELS Index,23.8295,20.5588
2025-02-06,S5UTIL Index,23.7283,19.4895
2025-02-06,S5INDU Index,27.477,23.2059
2025-02-06,S5MATR Index,24.5516,23.1429
2025-02-06,S5COND Index,33.017,31.3437
2025-02-06,S5RLST Index,46.2745,44.2701
2025-02-06,S5FINL Index,19.0894,17.6776
2025-02-06,S5ENRS Index,15.4782,14.3695
2025-02-06,S5CONS Index,20.6884,22.1267
2025-02-06,S5INFT Index,39.9068,37.691
2025-02-07,S5COND Index,32.1843,30.4045
2025-02-07,S5INDU Index,27.4702,23.1426
2025-02-07,S5ENRS Index,15.4736,14.4656
2025-02-07,S5UTIL Index,23.6562,19.4324
2025-02-07,S5HLTH Index,22.0244,17.9131
2025-02-07,S5FINL Index,18.9796,17.576
2025-02-07,S5RLST Index,46.0823,43.9407
2025-02-07,S5TELS Index,23.54,20.3154
2025-02-07,S5MATR Index,24.2588,22.8677
2025-02-07,S5CONS Index,20.6065,22.0388
2025-02-07,S5INFT Index,39.5003,37.3071
2025-02-10,S5INDU Index,27.7157,23.3786
2025-02-10,S5COND Index,32.3437,30.553
2025-02-10,S5TELS Index,23.6743,20.441
2025-02-10,S5ENRS Index,15.8093,14.7616
2025-02-10,S5HLTH Index,21.7863,17.9219
2025-02-10,S5MATR Index,24.384,23.0056
2025-02-10,S5CONS Index,20.7682,22.2115
2025-02-10,S5FINL Index,18.7567,17.4354
2025-02-10,S5RLST Index,46.1679,44.03
2025-02-10,S5UTIL Index,23.9083,19.6408
2025-02-10,S5INFT Index,40.0743,37.8495
2025-02-11,S5INDU Index,27.9378,23.3999
2025-02-11,S5RLST Index,46.4248,45.2088
2025-02-11,S5TELS Index,23.6427,20.4573
2025-02-11,S5CONS Index,20.957,22.4062
2025-02-11,S5INFT Index,40.1477,37.9191
2025-02-11,S5UTIL Index,24.0263,19.7735
2025-02-11,S5FINL Index,18.9522,17.5041
2025-02-11,S5HLTH Index,21.5485,17.8825
2025-02-11,S5MATR Index,23.3099,21.2859
2025-02-11,S5ENRS Index,15.9289,14.874
2025-02-11,S5COND Index,31.9466,30.2055
2025-02-12,S5ENRS Index,15.503,14.4707
2025-02-12,S5INDU Index,27.8147,23.274
2025-02-12,S5TELS Index,23.5083,20.4786
2025-02-12,S5COND Index,31.8513,30.1064
2025-02-12,S5HLTH Index,21.5043,17.8504
2025-02-12,S5INFT Index,40.1287,37.9786
2025-02-12,S5UTIL Index,23.9923,19.9433
2025-02-12,S5CONS Index,21.0057,22.4498
2025-02-12,S5RLST Index,46.0019,44.9027
2025-02-12,S5MATR Index,23.4442,21.1694
2025-02-12,S5FINL Index,18.8835,17.4382
2025-02-13,S5TELS Index,23.7625,20.717
2025-02-13,S5INDU Index,27.8988,23.311
2025-02-13,S5INFT Index,40.7404,38.6029
2025-02-13,S5FINL Index,19.0816,17.5726
2025-02-13,S5ENRS Index,15.6171,14.5683
2025-02-13,S5RLST Index,46.3881,46.3981
2025-02-13,S5MATR Index,23.8444,21.5785
2025-02-13,S5HLTH Index,21.5656,17.923
2025-02-13,S5COND Index,32.3609,30.5685
2025-02-13,S5UTIL Index,24.0269,19.9494
2025-02-13,S5CONS Index,21.209,22.6512
2025-02-14,S5TELS Index,23.8601,20.8034
2025-02-14,S5ENRS Index,15.6377,14.5843
2025-02-14,S5RLST Index,46.1819,45.9382
2025-02-14,S5MATR Index,23.7836,21.5185
2025-02-14,S5COND Index,32.274,30.5125
2025-02-14,S5INFT Index,40.9854,38.8351
2025-02-14,S5UTIL Index,23.9041,19.836
2025-02-14,S5CONS Index,20.9635,22.3876
2025-02-14,S5FINL Index,19.1004,17.5969
2025-02-14,S5HLTH Index,21.3536,17.7413
2025-02-14,S5INDU Index,27.8093,23.2459
2025-02-17,S5RLST Index,46.1819,45.9382
2025-02-17,S5MATR Index,23.7836,21.5373
2025-02-17,S5COND Index,32.274,30.5125
2025-02-17,S5FINL Index,19.3657,17.5992
2025-02-17,S5TELS Index,23.8601,20.785
2025-02-17,S5HLTH Index,21.3657,17.7462
2025-02-17,S5INFT Index,40.9854,38.8358
2025-02-17,S5CONS Index,20.9635,22.3876
2025-02-17,S5ENRS Index,15.6377,14.5828
2025-02-17,S5UTIL Index,23.9041,19.836
2025-02-17,S5INDU Index,27.8093,23.3272
2025-02-18,S5INFT Index,41.2124,39.1138
2025-02-18,S5MATR Index,24.228,21.8575
2025-02-18,S5FINL Index,19.5152,17.748
2025-02-18,S5COND Index,32.1075,30.3603
2025-02-18,S5UTIL Index,24.1282,20.1244
2025-02-18,S5INDU Index,28.0268,23.5081
2025-02-18,S5HLTH Index,21.3363,17.7018
2025-02-18,S5RLST Index,46.3689,46.3589
2025-02-18,S5ENRS Index,15.8357,14.7693
2025-02-18,S5TELS Index,23.559,20.5198
2025-02-18,S5CONS Index,20.9887,22.4213
2025-02-19,S5ENRS Index,15.9558,14.8708
2025-02-19,S5FINL Index,19.5083,17.7398
2025-02-19,S5RLST Index,46.4441,46.6049
2025-02-19,S5HLTH Index,21.6207,17.9311
2025-02-19,S5MATR Index,23.9373,21.645
2025-02-19,S5INDU Index,28.0439,23.5293
2025-02-19,S5CONS Index,21.1537,22.5975
2025-02-19,S5INFT Index,41.273,39.1967
2025-02-19,S5COND Index,32.1181,30.3655
2025-02-19,S5TELS Index,23.5597,20.5209
2025-02-19,S5UTIL Index,24.2367,20.2588
2025-02-20,S5RLST Index,46.7639,47.109
2025-02-20,S5INFT Index,41.248,39.2244
2025-02-20,S5HLTH Index,21.7456,18.0304
2025-02-20,S5INDU Index,27.9375,23.3813
2025-02-20,S5CONS Index,20.9509,22.3727
2025-02-20,S5UTIL Index,20.2508,18.1129
2025-02-20,S5TELS Index,23.3393,20.3815
2025-02-20,S5COND Index,30.0131,27.0272
2025-02-20,S5MATR Index,23.5907,21.6143
2025-02-20,S5FINL Index,19.2053,17.4646
2025-02-20,S5ENRS Index,16.1027,14.9976
2025-02-21,S5FINL Index,19.0076,17.2572
2025-02-21,S5ENRS Index,15.7914,14.7065
2025-02-21,S5MATR Index,23.0491,21.2454
2025-02-21,S5INFT Index,40.2381,38.251
2025-02-21,S5INDU Index,27.3137,22.8685
2025-02-21,S5CONS Index,21.1607,22.5969
2025-02-21,S5RLST Index,46.3881,47.606
2025-02-21,S5TELS Index,22.9237,20.0135
2025-02-21,S5UTIL Index,20.248,18.113
2025-02-21,S5COND Index,29.1805,26.2488
2025-02-21,S5HLTH Index,21.7079,17.9472
2025-02-24,S5RLST Index,46.7837,37.6895
2025-02-24,S5INDU Index,27.1948,22.7752
2025-02-24,S5FINL Index,18.6376,17.2849
2025-02-24,S5UTIL Index,20.14,18.0266
2025-02-24,S5MATR Index,23.008,21.2898
2025-02-24,S5TELS Index,22.7784,19.9198
2025-02-24,S5INFT Index,39.6645,37.7056
2025-02-24,S5CONS Index,21.1826,22.6212
2025-02-24,S5HLTH Index,21.8715,18.0803
2025-02-24,S5ENRS Index,15.804,14.6951
2025-02-24,S5COND Index,28.9273,26.1016
2025-02-25,S5FINL Index,18.6082,17.2641
2025-02-25,S5UTIL Index,19.9951,17.9567
2025-02-25,S5MATR Index,23.1926,21.4714
2025-02-25,S5HLTH Index,22.0701,18.2367
2025-02-25,S5INFT Index,39.131,37.0807
2025-02-25,S5CONS Index,21.5407,23.0413
2025-02-25,S5ENRS Index,15.5616,14.4867
2025-02-25,S5RLST Index,44.5808,38.1563
2025-02-25,S5INDU Index,27.3681,22.8946
2025-02-25,S5COND Index,28.6968,25.9454
2025-02-25,S5TELS Index,22.4307,19.6151
2025-02-26,S5INFT Index,39.4786,37.386
2025-02-26,S5ENRS Index,15.4609,14.4022
2025-02-26,S5INDU Index,27.391,22.9487
2025-02-26,S5FINL Index,18.5728,17.2277
2025-02-26,S5CONS Index,21.1408,22.6132
2025-02-26,S5COND Index,28.6257,25.866
2025-02-26,S5HLTH Index,21.9175,18.1137
2025-02-26,S5TELS Index,22.4652,19.6338
2025-02-26,S5MATR Index,23.176,21.412
2025-02-26,S5RLST Index,44.2341,38.0407
2025-02-26,S5UTIL Index,20.0769,18.0637
2025-02-27,S5INDU Index,27.287,22.863
2025-02-27,S5FINL Index,18.6802,17.3258
2025-02-27,S5UTIL Index,19.8145,17.6551
2025-02-27,S5ENRS Index,15.5208,14.4791
2025-02-27,S5COND Index,28.0859,25.4081
2025-02-27,S5MATR Index,23.3183,21.264
2025-02-27,S5INFT Index,37.9818,35.9902
2025-02-27,S5HLTH Index,22.0319,18.0584
2025-02-27,S5CONS Index,21.1446,22.623
2025-02-27,S5RLST Index,44.4076,38.2331
2025-02-27,S5TELS Index,21.428,19.2747
2025-02-28,S5INDU Index,27.6536,23.1638
2025-02-28,S5RLST Index,44.7207,38.6382
2025-02-28,S5ENRS Index,15.7544,14.694
2025-02-28,S5INFT Index,38.6331,36.6074
2025-02-28,S5CONS Index,21.4264,22.9243
2025-02-28,S5TELS Index,21.7213,19.538
2025-02-28,S5FINL Index,19.0676,17.6883
2025-02-28,S5UTIL Index,20.0416,17.9097
2025-02-28,S5HLTH Index,22.2971,18.2795
2025-02-28,S5COND Index,28.5904,25.6316
2025-02-28,S5MATR Index,23.5189,21.4373
2025-03-03,S5MATR Index,23.0244,21.2065
2025-03-03,S5RLST Index,45.0656,38.979
2025-03-03,S5HLTH Index,22.3762,18.3454
2025-03-03,S5CONS Index,21.5564,23.0637
2025-03-03,S5TELS Index,21.4268,19.2725
2025-03-03,S5COND Index,27.9309,25.1078
2025-03-03,S5INFT Index,37.2715,35.3172
2025-03-03,S5ENRS Index,15.2011,14.1761
2025-03-03,S5UTIL Index,20.0796,17.9443
2025-03-03,S5FINL Index,18.9032,17.5385
2025-03-03,S5INDU Index,27.252,22.8377
2025-03-04,S5MATR Index,22.7063,20.8986
2025-03-04,S5CONS Index,21.1723,22.6447
2025-03-04,S5INDU Index,26.7184,22.3866
2025-03-04,S5UTIL Index,19.7364,17.6326
2025-03-04,S5HLTH Index,22.169,18.1768
2025-03-04,S5RLST Index,44.5211,38.5469
2025-03-04,S5COND Index,27.4621,24.7075
2025-03-04,S5INFT Index,37.276,35.3385
2025-03-04,S5ENRS Index,15.0702,14.0495
2025-03-04,S5FINL Index,18.2348,16.9197
2025-03-04,S5TELS Index,21.3402,19.1962
2025-03-05,S5ENRS Index,14.8425,13.8752
2025-03-05,S5INFT Index,37.7937,35.8292
2025-03-05,S5RLST Index,44.9699,38.9383
2025-03-05,S5CONS Index,21.264,22.7392
2025-03-05,S5FINL Index,18.3492,17.0278
2025-03-05,S5INDU Index,27.1428,22.7492
2025-03-05,S5HLTH Index,22.3918,18.3543
2025-03-05,S5MATR Index,23.3041,21.4424
2025-03-05,S5TELS Index,21.6596,19.4892
2025-03-05,S5COND Index,27.9419,25.1523
2025-03-05,S5UTIL Index,19.6018,17.5133
2025-03-06,S5FINL Index,18.0427,16.7513
2025-03-06,S5INDU Index,26.8935,22.5468
2025-03-06,S5HLTH Index,22.3332,18.3041
2025-03-06,S5COND Index,27.1233,24.4277
2025-03-06,S5UTIL Index,19.1995,17.1562
2025-03-06,S5ENRS Index,14.9172,13.9535
2025-03-06,S5MATR Index,23.1803,21.3766
2025-03-06,S5TELS Index,21.1902,19.0798
2025-03-06,S5RLST Index,43.7209,37.8619
2025-03-06,S5CONS Index,22.4149,22.7472
2025-03-06,S5INFT Index,36.7931,34.9803
